ID,Title,Art URL,Score,Genres
62354,Thrawsunblat - Metachthonia Review,images/62354.jpg,3.5,Folk Metal|Black Metal
62290,Lords of War - Suffer Review,images/62290.jpg,2.5,Death Metal
62337,Third Ion - Biolith Review,images/62337.jpg,2.5,Progressive Metal
62197,Summit - The Winds That Forestall Thy Return Review,images/62197.jpg,2.0,Progressive Metal|Sludge|Post-metal
62427,Lonewolf – The Heathen Dawn Review,images/62427.jpg,3.0,Power Metal|Heavy Metal
62409,Rage - The Devil Strikes Again Review,images/62409.jpg,2.5,Power Metal|Heavy Metal|Thrash Metal
61991,Profanatica - The Curling Flame of Blasphemy Review,images/61991.jpg,4.0,Black Metal
62423,Castle - Welcome to the Graveyard Review,images/62423.jpg,3.5,Heavy Metal|Doom Metal|Folk Metal
62467,Seedna - Forlorn Review,images/62467.jpg,3.5,Black Metal
62404,Psalm Zero - Stranger to Violence Review,images/62404.jpg,1.5,Progressive Metal
62494,Vow of Thorns - Farewell to the Sun Review,images/62494.jpg,3.0,Post-metal|Black Metal
62506,Goatcraft - Yersinia Pestis Review,images/62506.jpg,3.0,Not Metal
62131,Witherscape - The Northern Sanctuary Review,images/62131.jpg,4.0,Progressive Metal|Death Metal
62357,Numenorean - Home Review,images/62357.jpg,2.5,Black Metal
62490,Vulvodynia - Psychosadistic Design Review,images/62490.jpg,4.0,
62519,Denouncement Pyre - Black Sun Unbound Review,images/62519.jpg,3.0,Death Metal|Black Metal
62436,Nothing Lies Beyond - Fragile Reality Review,images/62436.jpg,3.0,Melodic Death Metal
62482,Revocation - Great Is Our Sin Review,images/62482.jpg,3.5,Progressive Metal|Death Metal|Progressive Death
62654,Nuke - Nuke Review,images/62654.jpg,3.0,
62618,Pestifere - Hope Misery Death Review,images/62618.jpg,2.0,Melodic Death Metal|Black Metal
62689,Caïna - Christ Clad in White Phosphorus Review,images/62689.jpg,4.0,Black Metal
62568,Unmerciful - Ravenous Impulse Review,images/62568.jpg,2.5,Death Metal
62674,Baptism - V: The Devil's Fire Review,images/62674.jpg,2.5,Black Metal
62698,Harakiri For The Sky - III: Trauma Review,images/62698.jpg,4.0,Black Metal
62766,Hammers Of Misfortune – Dead Revolution Review,images/62766.jpg,4.0,Progressive Metal|Heavy Metal
62793,Aktaion - The Parade of Nature Review,images/62793.jpg,3.5,Progressive Metal|Death Metal
62663,Heavenwood - The Tarot of the Bohemians - Part I Review,images/62663.jpg,3.5,
62827,Despised Icon - Beast Review,images/62827.jpg,2.5,
62604,Karmakanic – DOT Review,images/62604.jpg,2.5,Progressive Metal
62844,Ghoul - Dungeon Bastards Review,images/62844.jpg,3.0,Death Metal|Thrash Metal
62743,Black Crown Initiate - Selves We Cannot Forgive Review,images/62743.jpg,3.0,Progressive Metal|Death Metal
62907,Shataan - Weigh of the Wolf Review,images/62907.jpg,2.5,Black Metal
62922,Jinjer - King of Everything Review,images/62922.jpg,1.0,Metalcore
62976,Eerie - Eerie Review,images/62976.jpg,3.0,Sludge|Doom Metal|Black Metal
62862,Abominant - Napalm Reign Review,images/62862.jpg,3.5,Death Metal
62993,Defeated Sanity - Disposal of the Dead // Dharmata Review,images/62993.jpg,3.5,Death Metal|Progressive Death
62583,Vukari – Divination Review,images/62583.jpg,3.5,Black Metal
63017,Zodiac – Grain Of Soul Review,images/63017.jpg,2.5,Heavy Metal
63046,Deny the Cross - Alpha Ghoul Review,images/63046.jpg,3.0,Grind
63036,Svlfvr - Shamanic Lvnar Cvlt Review,images/63036.jpg,3.0,Death Metal|Doom Metal
62987,Bloody Hammers - Lovely Sort of Death Review,images/62987.jpg,2.5,Doom Metal
63051,Necromancing the Stone – Jewel of the Vile Review,images/63051.jpg,3.0,Heavy Metal|Thrash Metal
62965,Spire - Entropy Review,images/62965.jpg,2.0,Black Metal
63170,"X-Method - Sex, Alcohol, Rebel Music Review",images/63170.jpg,1.0,Hardcore|Death Metal|Thrash Metal
63189,Spirit Adrift - Chained to Oblivion Review,images/63189.jpg,4.0,Doom Metal
63194,Marsh Dweller - The Weight of Sunlight Review,images/63194.jpg,4.0,Folk Metal|Black Metal
63255,While Sun Ends - Terminus Review,images/63255.jpg,2.0,Progressive Metal|Death Metal
63276,Devil To Pay – A Bend Through Space And Time Review,images/63276.jpg,3.5,Heavy Metal
63178,Lacrimas Profundere - Hope is Here Review,images/63178.jpg,2.5,
63315,Equilibrium - Armageddon Review,images/63315.jpg,3.0,Folk Metal
63321,Mindscar - What's Beyond the Light Review,images/63321.jpg,3.0,Death Metal|Metalcore
63309,Darkher - Realms Review,images/63309.jpg,4.5,Doom Metal
63272,Unbegotten - Proem of the Unborn Review,images/63272.jpg,2.0,Black Metal
63169,Delain - Moonbathers Review,images/63169.jpg,2.5,Hard Rock
63458,Twilight Fauna – Fire of the Spirit Review,images/63458.jpg,2.0,Folk Metal|Black Metal
63451,Asenblut - Berzerker Review,images/63451.jpg,2.5,
63411,Howling Giant - Black Hole Space Wizard (Pt. 1) Review,images/63411.jpg,3.0,
63280,Blood Incantation - Starspawn Review,images/63280.jpg,4.0,Progressive Metal|Death Metal|Doom Metal
63476,Vicious Rumors - Concussion Protocol Review,images/63476.jpg,4.0,Power Metal|Heavy Metal|Thrash Metal
63417,Motorowl - Om Generator Review,images/63417.jpg,3.5,Hard Rock|Doom Metal
63442,Sabaton - The Last Stand Review,images/63442.jpg,3.5,Power Metal
63518,Awaiting Downfall - Distant Call Review,images/63518.jpg,3.0,Metalcore|Thrash Metal
63482,Dawn of Demise - The Suffering Review,images/63482.jpg,3.0,Death Metal
63695,The Wounded Kings - Visions in Bone Review,images/63695.jpg,3.5,Progressive Metal|Doom Metal
63693,Imperium Dekadenz - Dis Manibvs Review,images/63693.jpg,3.0,Black Metal
63638,Gloryful - End of the Night Review,images/63638.jpg,1.5,Heavy Metal
63504,Sodom - Decision Day Review,images/63504.jpg,2.5,Thrash Metal
63437,Inquisition - Bloodshed Across the Empyrean Altar Beyond the Celestial Zenith Review,images/63437.jpg,4.0,Black Metal
63654,King - Reclaim the Darkness Review,images/63654.jpg,3.5,Melodic Death Metal|Black Metal
63688,Banisher - Oniric Delusions Review,images/63688.jpg,2.5,Death Metal
63666,Vrtra - My Bones Hold a Stillness Review,images/63666.jpg,2.5,Death Metal|Doom Metal|Black Metal
63734,F.A.M. - Human Cargo Review,images/63734.jpg,2.0,Grind|Death Metal
63730,Hellbringer - Awakened from the Abyss Review,images/63730.jpg,4.0,Thrash Metal
63912,Running Wild - Rapid Foray Review,images/63912.jpg,2.5,Heavy Metal
63706,Neurogenic - Ouroboric Stagnation Review,images/63706.jpg,2.5,
63860,Serious Black - Mirrorworld Review,images/63860.jpg,2.5,Power Metal
63148,Helstar - Vampiro Review,images/63148.jpg,3.0,Heavy Metal|Thrash Metal
63722,Uada - Devoid of Light Review,images/63722.jpg,4.5,Black Metal
63928,Morrow - Covenant of Teeth Review,images/63928.jpg,4.0,Post-metal
63720,Colosso - Obnoxious Review,images/63720.jpg,2.0,Death Metal
63678,Oddland - Origin Review,images/63678.jpg,2.0,Progressive Metal
63994,Imminent Sonic Destruction – Triumphia Review,images/63994.jpg,3.0,Progressive Metal
63628,Voidspawn - Pyrrhic EP Review,images/63628.jpg,4.0,Death Metal
64151,Unfathomable Ruination - Finitude Review,images/64151.jpg,4.5,Death Metal
63879,Aum - Om Ah Hum Vajra Guru Padma Siddhi Hum Review,images/63879.jpg,1.0,Death Metal|Black Metal
63953,Tardive Dyskinesia - Harmonic Confusion Review,images/63953.jpg,2.0,Progressive Metal|Post-metal
64254,Evergrey - The Storm Within Review,images/64254.jpg,3.5,Heavy Metal
64152,Narnia - Narnia Review,images/64152.jpg,3.0,Power Metal
64292,High Spirits - Motivator Review,images/64292.jpg,3.5,Heavy Metal
64057,In the Woods... - Pure Review,images/64057.jpg,2.5,Progressive Metal|Doom Metal|Black Metal
64327,Bloodnut - Blues from the Red Sons Review,images/64327.jpg,2.5,Sludge
64388,Sumerlands - Sumerlands Review,images/64388.jpg,4.0,Progressive Metal|Heavy Metal
64368,Iron Fire - Among the Dead Review,images/64368.jpg,2.5,Power Metal
63070,Barishi - Blood From the Lion’s Mouth Review,images/63070.jpg,4.0,Progressive Metal
64053,Inanimate Existence - Calling From a Dream Review,images/64053.jpg,3.5,Progressive Metal|Death Metal|Progressive Death
64383,Insomnium - Winter's Gate Review,images/64383.jpg,4.0,Melodic Death Metal|Death Metal|Doom Metal
64386,Volturyon - Cleansed by Carnage Review,images/64386.jpg,3.0,Death Metal
63702,Heaven Shall Burn - Wanderer Review,images/63702.jpg,3.5,Melodic Death Metal|Metalcore
64525,Slomatics - Future Echo Returns Review,images/64525.jpg,3.0,Doom Metal
64656,Wretch – Wretch Review,images/64656.jpg,3.0,Doom Metal
64128,Chariots of the Gods - Ages Unsung Review,images/64128.jpg,2.5,Melodic Death Metal|Metalcore
64329,Cara Neir/Wildspeaker - Guilt and His Reflection [Split] Review,images/64329.jpg,4.5,Sludge|Hardcore|Black Metal
64495,Demonomancy/Witchcraft – Archaic Remnants of the Numinous/At the Diabolus Hour Review,images/64495.jpg,2.5,Death Metal|Black Metal
63943,Ancient – Back to the Land of the Dead Review,images/63943.jpg,2.0,Black Metal
64607,Steve Grimmett's Grim Reaper - Walking in the Shadows Review,images/64607.jpg,2.0,Heavy Metal
64219,Sahg – Memento Mori Review,images/64219.jpg,2.5,Doom Metal
64162,Mare Cognitum - Luminiferous Aether Review,images/64162.jpg,2.5,Black Metal
64817,Epica - The Holographic Principle Review,images/64817.jpg,2.5,
64876,Pain - Coming Home Review,images/64876.jpg,2.0,Heavy Metal
64707,Darkhaus - When Sparks Ignite Review,images/64707.jpg,3.0,
64119,Dark Forest - Beyond the Veil Review,images/64119.jpg,3.5,Power Metal|Heavy Metal
64934,Charred Walls of the Damned – Creatures Watching over the Dead Review,images/64934.jpg,2.5,Heavy Metal
64654,Allegaeon - Proponent for Sentience Review,images/64654.jpg,2.0,Melodic Death Metal|Death Metal
64972,Neurosis – Fires Within Fires Review,images/64972.jpg,4.0,Post-metal|Doom Metal
64689,Solution .45 - Nightmares in the Waking State - Part II Review,images/64689.jpg,3.5,Melodic Death Metal|Death Metal|Metalcore
64147,Dead End - Reborn from the Ancient Grave Review,images/64147.jpg,2.5,Death Metal|Doom Metal
64736,Carnophage - Monument Review,images/64736.jpg,2.5,Death Metal
64514,Source – Return to Nothing Review,images/64514.jpg,3.5,Progressive Metal
64692,Predatory Light - Predatory Light Review,images/64692.jpg,3.0,Doom Metal|Black Metal
65161,Asphyx - Incoming Death Review,images/65161.jpg,3.5,Death Metal|Doom Metal
64767,Dysrhythmia – The Veil of Control Review,images/64767.jpg,3.5,Progressive Metal
65176,Alcest - Kodama Review,images/65176.jpg,3.5,Black Metal
64772,Witchskull – The Vast Electric Dark Review,images/64772.jpg,2.0,Doom Metal|Heavy Metal
64825,Johansson & Speckmann - Edge of the Abyss Review,images/64825.jpg,3.0,Death Metal
64439,Hryre - From Mortality to Infinity Review,images/64439.jpg,2.0,Folk Metal|Black Metal
65327,Thy Catafalque - Meta Review,images/65327.jpg,4.0,Avante Garde|Black Metal
65067,Sonata Arctica - The Ninth Hour Review,images/65067.jpg,3.0,Progressive Metal|Power Metal
64976,Kryptos - Burn up the Night Review,images/64976.jpg,4.0,Heavy Metal
64616,Torrid Husk & End - Swallow Matewan [Split] Review,images/64616.jpg,3.0,Black Metal
64833,Almah – E.V.O. Review,images/64833.jpg,2.5,Progressive Metal|Power Metal
64752,The Holeum - Negative Abyss Review,images/64752.jpg,2.0,Post-metal
64838,Skálmöld - Vögguvísur Yggdrasils Review,images/64838.jpg,2.5,Power Metal|Melodic Death Metal
65029,Noctem - Haeresis Review,images/65029.jpg,3.0,Death Metal|Black Metal
64747,Cryfemal - D6s6nt6rro Review,images/64747.jpg,1.5,Black Metal
65153,Gatecreeper - Sonoran Depravation Review,images/65153.jpg,3.5,Death Metal
64611,Deathcult - Beasts of Faith Review,images/64611.jpg,2.0,Death Metal
65014,Swampcult - The Festival Review,images/65014.jpg,2.0,Doom Metal|Black Metal
65481,Operation: Mindcrime – Resurrection Review,images/65481.png,1.5,Hard Rock|Heavy Metal
65117,Abigail - The Final Damnation Review,images/65117.png,2.5,Thrash Metal|Black Metal
65044,Ricardo Remédio – Natureza Morta Review,images/65044.jpg,3.0,
65060,Eastern Front - EmpirE Review,images/65060.jpg,3.0,Death Metal|Black Metal
64925,Decomposed - Wither Review,images/64925.jpg,2.5,Death Metal
65392,Eschatos - The Grand Noir Review,images/65392.jpg,3.0,Progressive Metal|Avante Garde|Black Metal
65308,Mercyless - Pathetic Divinity Review,images/65308.jpg,4.0,Melodic Death Metal|Death Metal
65355,The Reticent – On the Eve of a Goodbye Review,images/65355.jpg,4.0,Progressive Metal
64803,Freya – Grim Review,images/64803.jpg,2.0,Sludge|Metalcore
65172,Northern Crown - The Others Review,images/65172.jpg,4.0,Doom Metal
65241,Candiria - While They Were Sleeping Review,images/65241.jpg,4.0,Hardcore|Metalcore
65508,Ortega – Sacred States Review,images/65508.jpg,4.0,Doom Metal
65570,Winterfylleth - The Dark Hereafter Review,images/65570.jpg,3.0,Black Metal
65534,Meshuggah - The Violent Sleep of Reason Review,images/65534.jpg,3.5,Progressive Metal
64464,Yeti on Horseback - The Great Dying Review,images/64464.jpg,1.5,Doom Metal
65181,Project Theory - Something between Us Review,images/65181.jpg,0.0,
63571,MOASE - Vertigo Review,images/63571.jpg,2.5,Post-metal
65402,Riti Occulti - Tetragrammaton Review,images/65402.jpg,3.0,Doom Metal
65020,Them - Sweet Hollow Review,images/65020.jpg,2.5,Power Metal|Heavy Metal
65301,Hobbs' Angel of Death - Heaven Bled Review,images/65301.jpg,3.5,Thrash Metal
63846,Itzamna - Chascade Review,images/63846.jpg,2.5,Progressive Metal
65063,Kremlin - Kremlin Review,images/65063.jpg,3.0,
64911,Brutally Deceased - Satanic Corpse Review,images/64911.jpg,3.5,Melodic Death Metal|Death Metal
65131,Anciients - Voice of the Void Review,images/65131.jpg,3.5,Progressive Metal|Sludge
65498,Agatus – The Eternalist Review,images/65498.jpg,3.0,Doom Metal|Heavy Metal|Black Metal
65522,Tortorum - Rotten. Dead. Forgotten. Review,images/65522.jpg,2.0,Black Metal
65243,Waldgeflüster - Ruinen Review,images/65243.jpg,2.5,Folk Metal|Black Metal
65174,Eden's Curse - Cardinal Review,images/65174.jpg,3.0,Heavy Metal
65856,Darkthrone - Arctic Thunder Review,images/65856.jpg,2.5,Heavy Metal|Black Metal
64317,Katla - Embryo Review,images/64317.jpg,3.0,
65504,Heimdalls Wacht – Geisterseher Review,images/65504.jpg,3.0,Black Metal
65843,Cardinal Wyrm - Cast Away Souls Review,images/65843.jpg,3.0,Doom Metal
65561,Cara Neir - Perpetual Despair Is the Human Condition Review,images/65561.jpg,3.0,Black Metal
65640,Noise Pollution – Unreal Review,images/65640.jpg,1.0,Heavy Metal
65741,Oozing Wound - Whatever Forever Review,images/65741.jpg,4.0,Hardcore|Thrash Metal
65272,Opeth - Sorceress Review,images/65272.jpg,3.5,
65520,Sacred Steel - Heavy Metal Sacrifice Review,images/65520.jpg,2.5,Heavy Metal
65633,Age of Woe - An Ill Wind Blowing Review,images/65633.jpg,3.0,Sludge|Hardcore|Doom Metal
65208,Re-Armed - The Era of Precarity Review,images/65208.jpg,1.5,Death Metal|Thrash Metal
65202,Vorgrum - Last Domain Review,images/65202.jpg,3.0,Melodic Death Metal|Folk Metal
65644,Iron Mask - Diabolica Review,images/65644.jpg,3.0,Power Metal
65678,Tid - Fix Idé Review,images/65678.jpg,4.0,Post-metal|Avante Garde
65412,An Autumn for Crippled Children - Eternal Review,images/65412.jpg,1.5,Post-metal|Black Metal
65945,Khemmis - Hunted Review,images/65945.jpg,4.5,Doom Metal
65769,Throneum - Morbid Death Tales Review,images/65769.jpg,1.5,Death Metal|Black Metal
65819,Sons of Balaur - Tenebris Deos Review,images/65819.jpg,2.0,Black Metal
65477,The Dillinger Escape Plan - Dissociation Review,images/65477.jpg,4.5,Progressive Metal|Hardcore
65955,Ars Moriendi - Sepelitur Alleluia Review,images/65955.jpg,3.5,Black Metal
65724,Polyptych – Defying the Metastasis Review,images/65724.jpg,3.5,Doom Metal|Black Metal
65510,Tutti I Colori Del Buio – Initiation Into Nothingness Review,images/65510.jpg,3.0,Hardcore
65506,Captain Crimson - Remind Review,images/65506.jpg,3.0,
65753,Prevail - War Will Reign Review,images/65753.jpg,2.0,Death Metal
65973,Negură Bunget – Zi Review,images/65973.jpg,4.5,Progressive Metal|Folk Metal|Black Metal
65709,Queen Elephantine - Kala Review,images/65709.jpg,1.5,Progressive Metal|Doom Metal|Post-metal
66052,Minotaur Head - Minotaur Head Review,images/66052.jpg,3.5,Death Metal|Doom Metal
66251,"The Chronicles of Israfel - A Trillion Lights, Tome II Review",images/66251.jpg,1.0,Progressive Metal
65975,Existance - Breaking the Rock Review,images/65975.jpg,2.5,Heavy Metal
65995,Ewigheim - Schlaflieder Review,images/65995.jpg,2.5,
65987,Tygers of Pan Tang – Tygers of Pan Tang Review,images/65987.jpg,3.0,Heavy Metal
65850,Aeternitas – House of Usher Review,images/65850.jpg,2.5,
66022,The Black Scorpio Underground - Necrochasm Review,images/66022.jpg,3.0,Avante Garde|Black Metal
65967,Black Yet Full of Stars – Black Yet Full of Stars Review,images/65967.jpg,3.5,Progressive Metal|Power Metal
66190,Debackliner - Debackliner Review,images/66190.jpg,2.5,Power Metal|Heavy Metal
66239,Poltergeist – Back to Haunt Review,images/66239.jpg,3.0,Thrash Metal
66200,Istvan – Istvan Review,images/66200.jpg,3.5,Sludge|Doom Metal
66077,Darkrypt - Delirious Excursion Review,images/66077.jpg,3.0,Death Metal
66066,Hail Spirit Noir - Mayhem in Blue Review,images/66066.jpg,3.5,Progressive Metal|Avante Garde|Black Metal
66031,Ulcerate - Shrines of Paralysis Review,images/66031.jpg,4.5,Death Metal|Progressive Death|Avante Garde
66186,Principality of Hell - Sulfur & Bane Review,images/66186.png,3.0,Thrash Metal|Black Metal
66258,Testament - Brotherhood of the Snake Review,images/66258.jpg,3.5,Thrash Metal
66438,40 Watt Sun - Wider than the Sky Review,images/66438.jpg,3.0,Doom Metal|Not Metal
66236,Zaum – Eidolon Review,images/66236.jpg,2.0,Doom Metal
66161,Krypts - Remnants of Expansion Review,images/66161.jpg,3.0,Death Metal
66177,Anaal Nathrakh - The Whole of the Law Review,images/66177.jpg,4.0,Grind|Black Metal
66660,Civil War - The Last Full Measure Review,images/66660.jpg,3.0,Power Metal|Heavy Metal
66473,Cognitive - Deformity Review,images/66473.jpg,3.5,
66339,Dark Tranquillity - Atoma Review,images/66339.jpg,4.0,Melodic Death Metal
66399,Vornth - Black Pyres Review,images/66399.jpg,3.5,Thrash Metal|Black Metal
66761,Mithras - On Strange Loops Review,images/66761.jpg,4.5,Death Metal
66754,Nathaniel Shannon and the Vanishing Twin - Trespasses Review,images/66754.jpg,2.0,Not Metal
66383,Urfaust - Empty Space Meditation Review,images/66383.jpg,3.0,Black Metal
66243,Deranged - Struck By A Murderous Siege Review,images/66243.jpg,2.5,Grind|Death Metal
66519,Obake – Draugr Review,images/66519.jpg,3.5,Avante Garde|Sludge|Progressive Metal|Not Metal|Grind
66613,Saor - Guardians Review,images/66613.jpg,4.5,Folk Metal|Black Metal
65979,Quartz – Fear No Evil Review,images/65979.jpg,2.5,Heavy Metal
66241,Uburen - Fra Doden Fodes Liv review,images/66241.jpg,1.5,Black Metal
66632,Crucified Mortals - Psalms of the Dead Choir Review,images/66632.jpg,3.0,Death Metal|Thrash Metal
66711,Theocracy - Ghost Ship Review,images/66711.jpg,3.5,Progressive Metal|Power Metal
66644,T.O.M.B. – Fury Nocturnus Review,images/66644.jpg,2.0,Black Metal
66928,Madder Mortem - Red in Tooth and Claw Review,images/66928.jpg,4.0,Progressive Metal
66954,The Von Deer Skulls - The Rest Is Silence Review,images/66954.jpg,3.0,Progressive Metal|Doom Metal
66523,Netherbird - The Grander Voyage Review,images/66523.jpg,3.5,Black Metal
66990,Hammerfall - Built to Last Review,images/66990.jpg,3.0,Power Metal
66803,The Answer - Solas Review,images/66803.jpg,1.5,Hard Rock
66607,A Province of Thay – Atonement Review,images/66607.jpg,1.5,Post-metal|Doom Metal
66896,Esben and the Witch - Older Terrors Review,images/66896.jpg,3.5,
66678,Hierophant - Mass Grave Review,images/66678.jpg,2.5,Sludge|Death Metal|Doom Metal
67051,Vader - The Empire Review,images/67051.jpg,4.0,Death Metal|Thrash Metal
66855,Crippled Black Phoenix – Bronze Review,images/66855.jpg,2.5,Progressive Metal|Post-metal
67156,Graveyard Ghoul – Slaughtered – Defiled – Dismembered Review,images/67156.jpg,3.0,Death Metal
66862,Starkill - Shadow Sleep Review,images/66862.jpg,1.0,Melodic Death Metal
66621,Noveria - Forsaken Review,images/66621.jpg,2.5,Progressive Metal|Power Metal
66558,Old Chapel - Visions From Beyond Review,images/66558.jpg,3.0,Death Metal|Doom Metal
67166,Xoth - Invasion of the Tentacube Review,images/67166.png,4.0,Thrash Metal|Black Metal
67069,Trees of Eternity - Hour of the Nightingale Review,images/67069.jpg,3.0,Doom Metal
67017,"Shark Infested Daughters - These Tides, Our Tombs Review",images/67017.jpg,2.0,Melodic Death Metal|Metalcore
67162,Hammer King – King is Rising Review,images/67162.jpg,2.5,Power Metal
66899,Ruinous - Graves of Ceaseless Death Review,images/66899.jpg,3.5,Death Metal
66879,Sirenia - Dim Days of Dolor Review,images/66879.jpg,3.0,
67010,Witchtrap - Trap the Witch Review,images/67010.jpg,3.5,Thrash Metal
67120,Adaestuo - Tacent Semitae Review,images/67120.jpg,3.0,Black Metal
67032,Freedom Call - Master of Light Review,images/67032.jpg,3.0,Power Metal
67075,Cognition - Procession of Thoughts Review,images/67075.jpg,0.5,Metalcore
66836,Quicksand Dream - Beheading Tyrants Review,images/66836.jpg,3.5,Heavy Metal
66949,Downfall of Gaia - Atrophy Review,images/66949.jpg,4.0,Post-metal|Black Metal
66984,Hemina - Venus Review,images/66984.jpg,2.0,Progressive Metal|Power Metal
67134,Conceived By Hate - Death & Beyond Review,images/67134.jpg,4.0,Death Metal|Thrash Metal
66690,Dead Conspiracy - Dead Conspiracy Review,images/66690.jpg,3.0,Death Metal|Thrash Metal
66878,Eternal Deformity - No Way Out Review,images/66878.jpg,3.5,Black Metal
66964,Black Hole Generator - A Requiem for Terra Review,images/66964.jpg,3.0,Avante Garde|Black Metal
67480,In Flames - Battles Review,images/67480.jpg,2.0,Melodic Death Metal
67275,Grossty - Crocopter Review,images/67275.jpg,3.0,Grind
67229,Superjoint – Caught up in the Gears of Application Review,images/67229.jpg,2.5,Hardcore
67393,Spiritus Mortis - The Year is One Review,images/67393.jpg,4.0,Doom Metal
67221,Ctulu - Ctulu Review,images/67221.jpg,3.0,Black Metal
67333,Corona Skies - Fragments of Reality Review,images/67333.jpg,2.0,Power Metal|Hard Rock|Heavy Metal|Metalcore
67636,Clouds - Departe Review,images/67636.jpg,3.5,Doom Metal
67299,Enbound - The Blackened Heart Review,images/67299.jpg,1.5,Power Metal
67451,Distant Sun - Into the Nebula Review,images/67451.jpg,2.5,Power Metal|Thrash Metal
67665,Herman Frank - The Devil Rides Out Review,images/67665.jpg,3.0,Heavy Metal
67364,Soulburn - Earthless Pagan Spirit Review,images/67364.jpg,1.5,Death Metal|Doom Metal|Black Metal
67080,Karg - Weltenasche Review,images/67080.jpg,2.5,Post-metal|Black Metal
67201,Green Bastard - Pyre Review,images/67201.jpg,1.0,Doom Metal
67500,Dark Sarah – The Puzzle Review,images/67500.jpg,2.5,
67373,Lightning Strikes - Lightning Strikes Review,images/67373.jpg,3.0,Heavy Metal
67270,Witchery - In His Infernal Majesty's Service Review,images/67270.jpg,4.0,Thrash Metal|Black Metal
67474,Light and Shade - The Essence of Everything Review,images/67474.jpg,1.0,Progressive Metal|Power Metal
67584,Gravehill/Mordbrand - Skullbearer/In Nighted Waters [Split] Review,images/67584.jpg,3.0,Death Metal|Thrash Metal
67437,Bölzer - Hero Review,images/67437.jpg,2.5,Post-metal|Death Metal|Black Metal
67468,Maschine - Naturalis Review,images/67468.jpg,3.0,
67424,Initiated – World on Fire Review,images/67424.jpg,1.5,Heavy Metal
66709,Panphage - Drengskapr Review,images/66709.jpg,3.5,Folk Metal|Black Metal
67671,Devilment - II - The Mephisto Waltzes Review,images/67671.jpg,3.0,
67344,Hornss - Telepath Review,images/67344.jpg,2.0,Doom Metal
67487,Heavydeath - In Circles We Die Review,images/67487.jpg,2.5,Death Metal|Doom Metal
67622,Defiant - Time Isn't Healing Review,images/67622.jpg,1.5,Power Metal
67411,Master of Cruelty - Archaic Visions of the Underworld,images/67411.jpg,1.5,Death Metal|Black Metal
67932,Entrapment - Through Realms Unseen Review,images/67932.jpg,2.5,Death Metal
67777,Dot Legacy – To the Others Review,images/67777.jpg,3.0,
67797,Scorched - Echoes of Dismemberment Review,images/67797.jpg,3.0,Death Metal|Doom Metal
67962,Ranger - Speed and Violence Review,images/67962.jpg,3.0,Heavy Metal
68093,Bethlehem - Bethlehem Review,images/68093.jpg,3.5,Doom Metal|Black Metal
68155,Metallica – Hardwired...To Self Destruct Review,images/68155.jpeg,3.0,Heavy Metal|Thrash Metal
67625,Krepitus - The Eyes of the Soulless Review,images/67625.jpg,3.5,Death Metal|Thrash Metal
68175,Worm Ouroboros - What Graceless Dawn Review,images/68175.jpg,3.5,Doom Metal|Not Metal|Folk Metal
67881,Root - Kärgeräs - Return from Oblivion Review,images/67881.jpg,3.0,Doom Metal|Black Metal
67562,"Mortualia - Wild, Wild Misery Review",images/67562.jpg,2.0,Doom Metal|Black Metal
67852,Aenaon - Hypnosophy Review,images/67852.jpg,3.5,Progressive Metal|Black Metal
67815,Liber Null - I - The Serpent Review,images/67815.jpg,2.0,Black Metal
67854,Thy Shade - The Last Goodbye Review,images/67854.jpg,1.5,
67917,Martyrdöd - List,images/67917.jpg,2.5,Black Metal
68117,Suffer Yourself - Ectoplasm Review,images/68117.jpg,2.5,Death Metal|Doom Metal
67549,Stench Price - Stench Price Review,images/67549.jpg,2.5,Grind|Death Metal
67990,Flidais - Kazador Review,images/67990.png,3.5,Progressive Metal|Heavy Metal
67822,Arriver - Emeritus Review,images/67822.jpg,3.5,Progressive Metal|Death Metal|Progressive Death|Black Metal
67753,Infinite Earths - Into the Void Review,images/67753.jpg,3.0,Death Metal|Progressive Death
67943,Violet Cold - Magic Night Review,images/67943.jpg,4.0,Post-metal|Black Metal
68416,Revel In Flesh - Emissary of All Plagues Review,images/68416.jpg,3.0,Death Metal
68056,Crest of Darkness - Welcome the Dead Review,images/68056.jpg,3.0,Thrash Metal|Black Metal
68195,The Loom of Time - NihilReich Review,images/68195.jpg,3.0,Doom Metal|Black Metal
67863,Season of Arrows - Give It to the Mountain Review,images/67863.jpg,3.0,Sludge|Doom Metal
68012,Aphyxion - Aftermath Review,images/68012.jpg,1.5,Melodic Death Metal|Metalcore
68086,Turbo Shokk – Get Radical Review,images/68086.jpg,1.0,Heavy Metal
68119,Sarkom - Anti-Cosmic Art Review,images/68119.jpg,3.0,Black Metal
68000,Ash Borer - The Irrepassable Gate Review,images/68000.jpg,3.0,Black Metal
68023,Terra - Mors Secunda Review,images/68023.jpg,2.0,Black Metal
68377,Crimson Moon - Oneironaut Review,images/68377.jpg,4.0,Black Metal
68317,Bornholm - Primaeval Pantheons Review,images/68317.jpg,2.0,Black Metal
68058,Zao - The Well-Intentioned Virus Review,images/68058.jpg,4.5,Hardcore|Metalcore
68076,"Gnaw Their Tongues - Hymns for the Broken, Swollen and Silent Review",images/68076.jpg,3.0,Black Metal
68206,OvO - Creatura Review,images/68206.jpg,1.5,
